week_start_date,sku_id,outlet_id,units_sold,returns,promotional_flag
2022-05-23,SKU-036,OL-090,6,0,0
2022-05-23,SKU-036,OL-032,12,0,0
2022-05-23,SKU-036,OL-288,4,0,0
2022-05-23,SKU-036,OL-151,7,0,0
2022-05-23,SKU-036,OL-199,12,0,0
2022-05-23,SKU-036,OL-228,11,0,0
2022-05-23,SKU-036,OL-261,8,0,0
2022-05-30,SKU-036,OL-020,8,0,0
2022-05-30,SKU-036,OL-257,3,0,0
2022-05-30,SKU-036,OL-139,11,0,0
2022-05-30,SKU-036,OL-218,8,0,0
2022-05-30,SKU-036,OL-103,11,0,0
2022-05-30,SKU-036,OL-233,14,0,0
2022-05-30,SKU-036,OL-116,9,0,0
2022-05-30,SKU-036,OL-253,10,0,0
2022-05-30,SKU-036,OL-169,5,0,0
2022-05-30,SKU-036,OL-202,7,0,0
2022-05-30,SKU-036,OL-130,8,0,0
2022-05-30,SKU-036,OL-220,10,0,0
2022-05-30,SKU-036,OL-293,9,0,0
2022-05-30,SKU-036,OL-160,7,0,0
2022-05-30,SKU-036,OL-078,7,0,0
2022-06-06,SKU-036,OL-057,7,0,0
2022-06-06,SKU-036,OL-231,11,0,0
2022-06-06,SKU-036,OL-048,2,0,0
2022-06-06,SKU-036,OL-299,7,0,0
2022-06-06,SKU-036,OL-146,11,0,0
2022-06-06,SKU-036,OL-295,14,0,0
2022-06-06,SKU-036,OL-233,15,0,0
2022-06-06,SKU-036,OL-009,8,0,0
2022-06-06,SKU-036,OL-030,7,0,0
2022-06-06,SKU-036,OL-251,11,0,0
2022-06-06,SKU-036,OL-027,8,0,0
2022-06-06,SKU-036,OL-006,9,0,0
2022-06-06,SKU-036,OL-226,10,0,0
2022-06-06,SKU-036,OL-315,6,0,0
2022-06-06,SKU-036,OL-089,10,0,0
2022-06-13,SKU-036,OL-161,7,0,0
2022-06-13,SKU-036,OL-178,6,0,0
2022-06-13,SKU-036,OL-200,13,0,0
2022-06-13,SKU-036,OL-259,4,0,0
2022-06-13,SKU-036,OL-044,6,0,0
2022-06-13,SKU-036,OL-186,10,0,0
2022-06-13,SKU-036,OL-152,7,0,0
2022-06-13,SKU-036,OL-021,0,0,0
2022-06-13,SKU-036,OL-163,6,0,0
2022-06-13,SKU-036,OL-097,7,0,0
2022-06-13,SKU-036,OL-320,6,0,0
2022-06-13,SKU-036,OL-265,12,0,0
2022-06-13,SKU-036,OL-095,9,0,0
2022-06-13,SKU-036,OL-017,10,0,0
2022-06-13,SKU-036,OL-053,9,0,0
2022-06-20,SKU-036,OL-201,8,0,0
2022-06-20,SKU-036,OL-292,14,0,0
2022-06-20,SKU-036,OL-015,9,0,0
2022-06-20,SKU-036,OL-217,8,0,0
2022-06-20,SKU-036,OL-138,6,0,0
2022-06-20,SKU-036,OL-151,8,0,0
2022-06-20,SKU-036,OL-223,12,0,0
2022-06-20,SKU-036,OL-288,7,0,0
2022-06-20,SKU-036,OL-165,6,0,0
2022-06-20,SKU-036,OL-130,10,0,0
2022-06-20,SKU-036,OL-215,4,0,0
2022-06-20,SKU-036,OL-179,14,0,0
2022-06-20,SKU-036,OL-048,13,0,0
2022-06-20,SKU-036,OL-283,8,0,0
2022-06-20,SKU-036,OL-132,8,0,0
2022-06-27,SKU-036,OL-292,9,0,0
2022-06-27,SKU-036,OL-258,9,0,0
2022-06-27,SKU-036,OL-237,7,0,0
2022-06-27,SKU-036,OL-208,7,0,0
2022-06-27,SKU-036,OL-067,11,0,0
2022-06-27,SKU-036,OL-068,7,0,0
2022-06-27,SKU-036,OL-312,10,0,0
2022-06-27,SKU-036,OL-029,7,0,0
2022-06-27,SKU-036,OL-127,10,0,0
2022-06-27,SKU-036,OL-017,4,0,0
2022-06-27,SKU-036,OL-253,12,0,0
2022-06-27,SKU-036,OL-181,6,0,0
2022-06-27,SKU-036,OL-046,8,0,0
2022-06-27,SKU-036,OL-301,11,0,0
2022-06-27,SKU-036,OL-227,10,0,0
2022-07-04,SKU-036,OL-004,9,0,0
2022-07-04,SKU-036,OL-068,9,0,0
2022-07-04,SKU-036,OL-040,4,0,0
2022-07-04,SKU-036,OL-124,11,0,0
2022-07-04,SKU-036,OL-216,5,0,0
2022-07-04,SKU-036,OL-046,15,0,0
2022-07-04,SKU-036,OL-182,6,0,0
2022-07-04,SKU-036,OL-227,10,0,0
2022-07-04,SKU-036,OL-141,8,0,0
2022-07-04,SKU-036,OL-149,6,0,0
2022-07-04,SKU-036,OL-167,10,0,0
2022-07-04,SKU-036,OL-268,11,0,0
2022-07-04,SKU-036,OL-183,8,0,0
2022-07-04,SKU-036,OL-059,4,0,0
2022-07-04,SKU-036,OL-193,7,0,0
2022-07-11,SKU-036,OL-077,10,0,0
2022-07-11,SKU-036,OL-203,11,0,0
2022-07-11,SKU-036,OL-233,11,0,0
2022-07-11,SKU-036,OL-227,5,0,0
2022-07-11,SKU-036,OL-178,9,0,0
2022-07-11,SKU-036,OL-048,10,0,0
2022-07-11,SKU-036,OL-107,8,0,0
2022-07-11,SKU-036,OL-184,8,0,0
2022-07-11,SKU-036,OL-088,6,0,0
2022-07-11,SKU-036,OL-033,12,0,0
2022-07-11,SKU-036,OL-092,10,0,0
2022-07-11,SKU-036,OL-253,10,0,0
2022-07-11,SKU-036,OL-255,7,0,0
2022-07-11,SKU-036,OL-201,0,0,0
2022-07-11,SKU-036,OL-139,12,0,0
2022-07-18,SKU-036,OL-236,6,0,0
2022-07-18,SKU-036,OL-111,7,0,0
2022-07-18,SKU-036,OL-009,14,0,0
2022-07-18,SKU-036,OL-079,12,0,0
2022-07-18,SKU-036,OL-126,6,0,0
2022-07-18,SKU-036,OL-102,15,0,0
2022-07-18,SKU-036,OL-163,10,0,0
2022-07-18,SKU-036,OL-266,5,0,0
2022-07-18,SKU-036,OL-217,11,0,0
2022-07-18,SKU-036,OL-257,7,0,0
2022-07-18,SKU-036,OL-072,5,0,0
2022-07-18,SKU-036,OL-173,6,0,0
2022-07-18,SKU-036,OL-003,9,0,0
2022-07-18,SKU-036,OL-157,10,0,0
2022-07-18,SKU-036,OL-150,6,0,0
2022-07-25,SKU-036,OL-073,6,0,0
2022-07-25,SKU-036,OL-042,9,0,0
2022-07-25,SKU-036,OL-011,7,0,0
2022-07-25,SKU-036,OL-228,9,0,0
2022-07-25,SKU-036,OL-069,5,0,0
2022-07-25,SKU-036,OL-131,6,0,0
2022-07-25,SKU-036,OL-019,7,0,0
2022-07-25,SKU-036,OL-173,11,0,0
2022-07-25,SKU-036,OL-205,11,0,0
2022-07-25,SKU-036,OL-107,0,0,0
2022-07-25,SKU-036,OL-063,12,0,0
2022-07-25,SKU-036,OL-006,5,0,0
2022-07-25,SKU-036,OL-318,7,0,0
2022-07-25,SKU-036,OL-168,0,0,0
2022-07-25,SKU-036,OL-001,10,0,0
2022-08-01,SKU-036,OL-194,6,0,0
2022-08-01,SKU-036,OL-204,10,0,0
2022-08-01,SKU-036,OL-002,0,0,0
2022-08-01,SKU-036,OL-121,8,0,0
2022-08-01,SKU-036,OL-199,4,0,0
2022-08-01,SKU-036,OL-037,7,0,0
2022-08-01,SKU-036,OL-072,7,0,0
2022-08-01,SKU-036,OL-113,15,0,0
2022-08-01,SKU-036,OL-222,8,0,0
2022-08-01,SKU-036,OL-279,9,0,0
2022-08-01,SKU-036,OL-046,10,0,0
2022-08-01,SKU-036,OL-224,0,0,0
2022-08-01,SKU-036,OL-303,10,0,0
2022-08-01,SKU-036,OL-220,7,0,0
2022-08-01,SKU-036,OL-319,0,0,0
2022-08-08,SKU-036,OL-066,8,0,0
2022-08-08,SKU-036,OL-018,14,0,0
2022-08-08,SKU-036,OL-288,12,0,0
2022-08-08,SKU-036,OL-226,15,0,0
2022-08-08,SKU-036,OL-300,7,0,0
2022-08-08,SKU-036,OL-192,13,0,0
2022-08-08,SKU-036,OL-191,6,0,0
2022-08-08,SKU-036,OL-107,10,0,0
2022-08-08,SKU-036,OL-197,10,0,0
2022-08-08,SKU-036,OL-077,7,0,0
2022-08-08,SKU-036,OL-243,11,0,0
2022-08-08,SKU-036,OL-082,9,0,0
2022-08-08,SKU-036,OL-227,0,0,0
2022-08-08,SKU-036,OL-089,10,0,0
2022-08-08,SKU-036,OL-030,8,0,0
2022-08-15,SKU-036,OL-248,7,0,0
2022-08-15,SKU-036,OL-200,9,0,0
2022-08-15,SKU-036,OL-126,6,0,0
2022-08-15,SKU-036,OL-098,8,0,0
2022-08-15,SKU-036,OL-154,9,0,0
2022-08-15,SKU-036,OL-203,10,0,0
2022-08-15,SKU-036,OL-040,12,0,0
2022-08-15,SKU-036,OL-158,0,0,0
2022-08-15,SKU-036,OL-138,9,0,0
2022-08-15,SKU-036,OL-035,5,0,0
2022-08-15,SKU-036,OL-139,9,0,0
2022-08-15,SKU-036,OL-253,8,0,0
2022-08-15,SKU-036,OL-039,6,0,0
2022-08-15,SKU-036,OL-239,7,0,0
2022-08-15,SKU-036,OL-123,2,0,0
2022-08-22,SKU-036,OL-089,15,0,0
2022-08-22,SKU-036,OL-240,10,0,0
2022-08-22,SKU-036,OL-309,4,0,0
2022-08-22,SKU-036,OL-262,0,0,0
2022-08-22,SKU-036,OL-072,8,0,0
2022-08-22,SKU-036,OL-195,12,0,0
2022-08-22,SKU-036,OL-100,8,0,0
2022-08-22,SKU-036,OL-242,4,0,0
2022-08-22,SKU-036,OL-068,7,0,0
2022-08-22,SKU-036,OL-320,10,0,0
2022-08-22,SKU-036,OL-198,8,0,0
2022-08-22,SKU-036,OL-025,10,0,0
2022-08-22,SKU-036,OL-200,9,0,0
2022-08-22,SKU-036,OL-252,5,0,0
2022-08-22,SKU-036,OL-028,0,0,0
2022-08-29,SKU-036,OL-204,10,0,0
2022-08-29,SKU-036,OL-207,10,0,0
2022-08-29,SKU-036,OL-208,0,0,0
2022-08-29,SKU-036,OL-298,10,0,0
2022-08-29,SKU-036,OL-276,11,0,0
2022-08-29,SKU-036,OL-023,5,0,0
2022-08-29,SKU-036,OL-015,9,0,0
2022-08-29,SKU-036,OL-075,10,0,0
2022-08-29,SKU-036,OL-293,9,0,0
2022-08-29,SKU-036,OL-084,9,0,0
2022-08-29,SKU-036,OL-104,5,0,0
2022-08-29,SKU-036,OL-048,13,0,0
2022-08-29,SKU-036,OL-106,10,0,0
2022-08-29,SKU-036,OL-163,8,0,0
2022-08-29,SKU-036,OL-282,9,0,0
2022-09-05,SKU-036,OL-227,11,0,0
2022-09-05,SKU-036,OL-184,10,0,0
2022-09-05,SKU-036,OL-095,6,0,0
2022-09-05,SKU-036,OL-273,11,0,0
2022-09-05,SKU-036,OL-019,13,0,0
2022-09-05,SKU-036,OL-091,9,0,0
2022-09-05,SKU-036,OL-075,10,0,0
2022-09-05,SKU-036,OL-066,12,0,0
2022-09-05,SKU-036,OL-225,9,0,0
2022-09-05,SKU-036,OL-244,9,0,0
2022-09-05,SKU-036,OL-263,9,0,0
2022-09-05,SKU-036,OL-182,9,0,0
2022-09-05,SKU-036,OL-190,15,0,0
2022-09-05,SKU-036,OL-201,8,0,0
2022-09-05,SKU-036,OL-082,11,0,0
2022-09-12,SKU-036,OL-001,11,0,0
2022-09-12,SKU-036,OL-147,7,0,0
2022-09-12,SKU-036,OL-087,11,0,0
2022-09-12,SKU-036,OL-103,0,0,0
2022-09-12,SKU-036,OL-074,7,0,0
2022-09-12,SKU-036,OL-070,9,0,0
2022-09-12,SKU-036,OL-245,9,0,0
2022-09-12,SKU-036,OL-254,7,0,0
2022-09-12,SKU-036,OL-289,9,0,0
2022-09-12,SKU-036,OL-138,6,0,0
2022-09-12,SKU-036,OL-194,5,0,0
2022-09-12,SKU-036,OL-308,8,0,0
2022-09-12,SKU-036,OL-129,10,0,0
2022-09-12,SKU-036,OL-292,10,0,0
2022-09-12,SKU-036,OL-038,9,0,0
2022-09-19,SKU-036,OL-229,4,0,0
2022-09-19,SKU-036,OL-271,6,0,0
2022-09-19,SKU-036,OL-257,10,0,0
2022-09-19,SKU-036,OL-210,7,0,0
2022-09-19,SKU-036,OL-286,3,0,0
2022-09-19,SKU-036,OL-177,13,0,0
2022-09-19,SKU-036,OL-280,0,0,0
2022-09-19,SKU-036,OL-263,7,0,0
2022-09-19,SKU-036,OL-144,5,0,0
2022-09-19,SKU-036,OL-225,6,0,0
2022-09-19,SKU-036,OL-094,0,0,0
2022-09-19,SKU-036,OL-235,0,0,0
2022-09-19,SKU-036,OL-213,8,0,0
2022-09-19,SKU-036,OL-093,8,0,0
2022-09-19,SKU-036,OL-120,9,0,0
2022-09-26,SKU-036,OL-172,8,0,0
2022-09-26,SKU-036,OL-289,4,0,0
2022-09-26,SKU-036,OL-225,13,0,0
2022-09-26,SKU-036,OL-212,11,0,0
2022-09-26,SKU-036,OL-301,9,0,0
2022-09-26,SKU-036,OL-015,7,0,0
2022-09-26,SKU-036,OL-025,13,0,0
2022-09-26,SKU-036,OL-308,12,0,0
2022-09-26,SKU-036,OL-184,0,0,0
2022-09-26,SKU-036,OL-004,14,0,0
2022-09-26,SKU-036,OL-088,11,0,0
2022-09-26,SKU-036,OL-113,14,0,0
2022-09-26,SKU-036,OL-194,15,0,0
2022-09-26,SKU-036,OL-152,9,0,0
2022-09-26,SKU-036,OL-094,7,0,0
2022-10-03,SKU-036,OL-172,29,0,0
2022-10-03,SKU-036,OL-157,36,0,1
2022-10-03,SKU-036,OL-279,16,0,0
2022-10-03,SKU-036,OL-075,24,0,0
2022-10-03,SKU-036,OL-318,16,0,0
2022-10-03,SKU-036,OL-162,19,0,0
2022-10-03,SKU-036,OL-001,28,0,0
2022-10-03,SKU-036,OL-133,19,0,0
2022-10-03,SKU-036,OL-009,32,0,0
2022-10-03,SKU-036,OL-079,21,0,0
2022-10-03,SKU-036,OL-078,23,0,0
2022-10-03,SKU-036,OL-206,18,0,0
2022-10-03,SKU-036,OL-045,0,0,1
2022-10-03,SKU-036,OL-282,15,0,0
2022-10-03,SKU-036,OL-258,26,0,0
2022-10-10,SKU-036,OL-256,33,0,0
2022-10-10,SKU-036,OL-289,39,0,1
2022-10-10,SKU-036,OL-162,34,0,0
2022-10-10,SKU-036,OL-254,21,0,0
2022-10-10,SKU-036,OL-019,21,0,0
2022-10-10,SKU-036,OL-112,27,0,0
2022-10-10,SKU-036,OL-072,46,0,1
2022-10-10,SKU-036,OL-071,25,0,0
2022-10-10,SKU-036,OL-178,31,0,0
2022-10-10,SKU-036,OL-208,20,0,0
2022-10-10,SKU-036,OL-036,25,0,1
2022-10-10,SKU-036,OL-081,40,0,1
2022-10-10,SKU-036,OL-149,22,0,0
2022-10-10,SKU-036,OL-090,26,0,0
2022-10-10,SKU-036,OL-310,25,0,0
2022-10-17,SKU-036,OL-135,8,0,0
2022-10-17,SKU-036,OL-159,15,0,0
2022-10-17,SKU-036,OL-168,31,0,0
2022-10-17,SKU-036,OL-206,23,0,0
2022-10-17,SKU-036,OL-021,25,0,1
2022-10-17,SKU-036,OL-152,23,0,0
2022-10-17,SKU-036,OL-275,15,0,0
2022-10-17,SKU-036,OL-055,48,0,1
2022-10-17,SKU-036,OL-131,25,0,0
2022-10-17,SKU-036,OL-171,30,0,0
2022-10-17,SKU-036,OL-264,0,0,0
2022-10-17,SKU-036,OL-089,27,0,0
2022-10-17,SKU-036,OL-292,42,0,1
2022-10-17,SKU-036,OL-086,29,0,0
2022-10-17,SKU-036,OL-320,36,0,1
2022-10-24,SKU-036,OL-184,10,0,0
2022-10-24,SKU-036,OL-238,16,0,1
2022-10-24,SKU-036,OL-142,12,0,0
2022-10-24,SKU-036,OL-011,8,0,0
2022-10-24,SKU-036,OL-248,18,0,1
2022-10-24,SKU-036,OL-160,12,0,0
2022-10-24,SKU-036,OL-077,8,0,0
2022-10-24,SKU-036,OL-265,19,0,0
2022-10-24,SKU-036,OL-122,24,0,0
2022-10-24,SKU-036,OL-202,16,0,1
2022-10-24,SKU-036,OL-257,9,0,0
2022-10-24,SKU-036,OL-197,12,0,0
2022-10-24,SKU-036,OL-190,17,0,0
2022-10-24,SKU-036,OL-149,17,0,0
2022-10-24,SKU-036,OL-133,14,0,0
2022-10-31,SKU-036,OL-108,0,0,0
2022-10-31,SKU-036,OL-280,19,0,1
2022-10-31,SKU-036,OL-025,22,0,1
2022-10-31,SKU-036,OL-196,9,0,0
2022-10-31,SKU-036,OL-134,14,0,0
2022-10-31,SKU-036,OL-303,13,0,0
2022-10-31,SKU-036,OL-078,13,0,1
2022-10-31,SKU-036,OL-054,9,0,0
2022-10-31,SKU-036,OL-283,10,0,0
2022-10-31,SKU-036,OL-045,0,0,0
2022-10-31,SKU-036,OL-229,10,0,0
2022-10-31,SKU-036,OL-133,9,0,0
2022-10-31,SKU-036,OL-014,12,0,0
2022-10-31,SKU-036,OL-206,15,0,0
2022-10-31,SKU-036,OL-139,18,0,0
2022-11-07,SKU-036,OL-290,19,0,0
2022-11-07,SKU-036,OL-173,16,0,0
2022-11-07,SKU-036,OL-274,22,0,0
2022-11-07,SKU-036,OL-215,15,0,0
2022-11-07,SKU-036,OL-236,18,0,0
2022-11-07,SKU-036,OL-297,16,0,0
2022-11-07,SKU-036,OL-272,27,0,1
2022-11-07,SKU-036,OL-257,21,0,0
2022-11-07,SKU-036,OL-135,17,0,0
2022-11-07,SKU-036,OL-262,0,0,0
2022-11-07,SKU-036,OL-268,24,0,1
2022-11-07,SKU-036,OL-144,15,0,0
2022-11-07,SKU-036,OL-165,13,0,0
2022-11-07,SKU-036,OL-276,0,0,0
2022-11-07,SKU-036,OL-238,12,0,0
2022-11-14,SKU-036,OL-024,24,0,0
2022-11-14,SKU-036,OL-126,22,0,1
2022-11-14,SKU-036,OL-049,22,0,1
2022-11-14,SKU-036,OL-044,0,0,0
2022-11-14,SKU-036,OL-028,14,0,0
2022-11-14,SKU-036,OL-094,13,0,1
2022-11-14,SKU-036,OL-166,16,0,0
2022-11-14,SKU-036,OL-146,9,0,0
2022-11-14,SKU-036,OL-300,0,0,0
2022-11-14,SKU-036,OL-082,12,0,0
2022-11-14,SKU-036,OL-045,18,0,0
2022-11-14,SKU-036,OL-042,13,0,0
2022-11-14,SKU-036,OL-142,18,0,0
2022-11-14,SKU-036,OL-097,17,0,0
2022-11-14,SKU-036,OL-222,16,0,0
2022-11-21,SKU-036,OL-105,5,0,0
2022-11-21,SKU-036,OL-266,17,0,0
2022-11-21,SKU-036,OL-063,17,0,0
2022-11-21,SKU-036,OL-271,16,0,0
2022-11-21,SKU-036,OL-196,8,0,0
2022-11-21,SKU-036,OL-313,13,0,0
2022-11-21,SKU-036,OL-201,6,0,0
2022-11-21,SKU-036,OL-091,8,0,0
2022-11-21,SKU-036,OL-028,9,0,0
2022-11-21,SKU-036,OL-158,15,0,0
2022-11-21,SKU-036,OL-314,13,0,0
2022-11-21,SKU-036,OL-285,24,0,1
2022-11-21,SKU-036,OL-169,9,0,0
2022-11-21,SKU-036,OL-257,13,0,0
2022-11-21,SKU-036,OL-170,12,0,0
2022-11-28,SKU-036,OL-286,8,0,0
2022-11-28,SKU-036,OL-029,15,0,1
2022-11-28,SKU-036,OL-070,15,0,0
2022-11-28,SKU-036,OL-222,21,0,1
2022-11-28,SKU-036,OL-159,22,0,1
2022-11-28,SKU-036,OL-007,15,0,1
2022-11-28,SKU-036,OL-241,0,0,0
2022-11-28,SKU-036,OL-217,16,0,1
2022-11-28,SKU-036,OL-064,12,0,0
2022-11-28,SKU-036,OL-004,0,0,1
2022-11-28,SKU-036,OL-263,13,0,0
2022-11-28,SKU-036,OL-285,18,0,0
2022-11-28,SKU-036,OL-038,14,0,0
2022-11-28,SKU-036,OL-099,12,0,0
2022-11-28,SKU-036,OL-196,8,0,0
2022-12-05,SKU-036,OL-288,12,0,0
2022-12-05,SKU-036,OL-016,7,0,0
2022-12-05,SKU-036,OL-234,9,0,0
2022-12-05,SKU-036,OL-243,12,0,0
2022-12-05,SKU-036,OL-217,14,0,0
2022-12-05,SKU-036,OL-103,0,0,0
2022-12-05,SKU-036,OL-060,4,0,0
2022-12-05,SKU-036,OL-070,7,0,0
2022-12-05,SKU-036,OL-023,8,0,0
2022-12-05,SKU-036,OL-169,13,0,0
2022-12-05,SKU-036,OL-310,12,0,0
2022-12-05,SKU-036,OL-179,8,0,0
2022-12-05,SKU-036,OL-240,0,0,0
2022-12-05,SKU-036,OL-178,12,0,0
2022-12-05,SKU-036,OL-094,10,0,0
2022-12-12,SKU-036,OL-271,0,0,0
2022-12-12,SKU-036,OL-007,10,0,0
2022-12-12,SKU-036,OL-093,11,0,0
2022-12-12,SKU-036,OL-157,0,0,0
2022-12-12,SKU-036,OL-279,12,0,0
2022-12-12,SKU-036,OL-268,13,0,0
2022-12-12,SKU-036,OL-008,7,0,0
2022-12-12,SKU-036,OL-050,9,0,0
2022-12-12,SKU-036,OL-142,4,0,0
2022-12-12,SKU-036,OL-277,12,0,0
2022-12-12,SKU-036,OL-058,8,0,0
2022-12-12,SKU-036,OL-282,10,0,0
2022-12-12,SKU-036,OL-126,10,0,0
2022-12-12,SKU-036,OL-219,9,0,0
2022-12-12,SKU-036,OL-199,15,0,0
2022-12-19,SKU-036,OL-143,8,0,0
2022-12-19,SKU-036,OL-250,0,0,0
2022-12-19,SKU-036,OL-205,8,0,0
2022-12-19,SKU-036,OL-054,6,0,0
2022-12-19,SKU-036,OL-277,11,0,0
2022-12-19,SKU-036,OL-028,15,0,0
2022-12-19,SKU-036,OL-078,16,0,0
2022-12-19,SKU-036,OL-287,12,0,0
2022-12-19,SKU-036,OL-042,3,0,0
2022-12-19,SKU-036,OL-229,6,0,0
2022-12-19,SKU-036,OL-129,11,0,0
2022-12-19,SKU-036,OL-008,7,0,0
2022-12-19,SKU-036,OL-211,8,0,0
2022-12-19,SKU-036,OL-206,7,0,0
2022-12-19,SKU-036,OL-141,9,0,0
2022-12-26,SKU-036,OL-241,11,0,0
2022-12-26,SKU-036,OL-255,4,0,0
2022-12-26,SKU-036,OL-261,9,0,0
2022-12-26,SKU-036,OL-227,5,0,0
2022-12-26,SKU-036,OL-264,11,0,0
2022-12-26,SKU-036,OL-031,7,0,0
2022-12-26,SKU-036,OL-262,11,0,0
2022-12-26,SKU-036,OL-307,9,0,0
2022-12-26,SKU-036,OL-173,8,0,0
2022-12-26,SKU-036,OL-135,10,0,0
2022-12-26,SKU-036,OL-037,7,0,0
2022-12-26,SKU-036,OL-244,8,0,0
2022-12-26,SKU-036,OL-145,10,0,0
2022-12-26,SKU-036,OL-270,9,0,0
2022-12-26,SKU-036,OL-156,10,0,0
2023-01-02,SKU-036,OL-267,3,0,0
2023-01-02,SKU-036,OL-028,8,0,0
2023-01-02,SKU-036,OL-003,8,0,0
2023-01-02,SKU-036,OL-237,9,0,0
2023-01-02,SKU-036,OL-060,13,0,0
2023-01-02,SKU-036,OL-097,9,0,0
2023-01-02,SKU-036,OL-089,7,0,0
2023-01-02,SKU-036,OL-283,9,0,0
2023-01-02,SKU-036,OL-295,13,0,0
2023-01-02,SKU-036,OL-223,0,0,0
2023-01-02,SKU-036,OL-310,7,0,0
2023-01-02,SKU-036,OL-302,5,0,0
2023-01-02,SKU-036,OL-067,12,0,0
2023-01-02,SKU-036,OL-227,8,0,0
2023-01-02,SKU-036,OL-034,10,0,0
2023-01-09,SKU-036,OL-289,12,0,0
2023-01-09,SKU-036,OL-099,12,0,0
2023-01-09,SKU-036,OL-272,7,0,0
2023-01-09,SKU-036,OL-190,12,0,0
2023-01-09,SKU-036,OL-285,8,0,0
2023-01-09,SKU-036,OL-154,8,0,0
2023-01-09,SKU-036,OL-302,7,0,0
2023-01-09,SKU-036,OL-012,6,0,0
2023-01-09,SKU-036,OL-296,11,0,0
2023-01-09,SKU-036,OL-177,7,0,0
2023-01-09,SKU-036,OL-252,7,0,0
2023-01-09,SKU-036,OL-041,10,0,0
2023-01-09,SKU-036,OL-246,3,0,0
2023-01-09,SKU-036,OL-298,7,0,0
2023-01-09,SKU-036,OL-109,7,0,0
2023-01-16,SKU-036,OL-012,15,0,0
2023-01-16,SKU-036,OL-130,11,0,0
2023-01-16,SKU-036,OL-170,9,0,0
2023-01-16,SKU-036,OL-129,8,0,0
2023-01-16,SKU-036,OL-122,11,0,0
2023-01-16,SKU-036,OL-145,7,0,0
2023-01-16,SKU-036,OL-183,6,0,0
2023-01-16,SKU-036,OL-111,12,0,0
2023-01-16,SKU-036,OL-112,10,0,0
2023-01-16,SKU-036,OL-300,9,0,0
2023-01-16,SKU-036,OL-274,14,0,0
2023-01-16,SKU-036,OL-215,9,0,0
2023-01-16,SKU-036,OL-206,9,0,0
2023-01-16,SKU-036,OL-094,8,0,0
2023-01-16,SKU-036,OL-172,7,0,0
2023-01-23,SKU-036,OL-007,11,0,0
2023-01-23,SKU-036,OL-028,8,0,0
2023-01-23,SKU-036,OL-040,12,0,0
2023-01-23,SKU-036,OL-086,10,0,0
2023-01-23,SKU-036,OL-024,11,0,0
2023-01-23,SKU-036,OL-285,7,0,0
2023-01-23,SKU-036,OL-072,6,0,0
2023-01-23,SKU-036,OL-303,12,0,0
2023-01-23,SKU-036,OL-064,10,0,0
2023-01-23,SKU-036,OL-016,0,0,0
2023-01-23,SKU-036,OL-207,12,0,0
2023-01-23,SKU-036,OL-146,16,0,0
2023-01-23,SKU-036,OL-186,6,0,0
2023-01-23,SKU-036,OL-128,8,0,0
2023-01-23,SKU-036,OL-316,12,0,0
2023-01-30,SKU-036,OL-095,3,0,0
2023-01-30,SKU-036,OL-062,9,0,0
2023-01-30,SKU-036,OL-016,0,0,0
2023-01-30,SKU-036,OL-050,4,0,0
2023-01-30,SKU-036,OL-280,9,0,0
2023-01-30,SKU-036,OL-283,7,0,0
2023-01-30,SKU-036,OL-047,6,0,0
2023-01-30,SKU-036,OL-268,8,0,0
2023-01-30,SKU-036,OL-278,16,0,0
2023-01-30,SKU-036,OL-193,7,0,0
2023-01-30,SKU-036,OL-081,6,0,0
2023-01-30,SKU-036,OL-080,11,0,0
2023-01-30,SKU-036,OL-002,9,0,0
2023-01-30,SKU-036,OL-274,4,0,0
2023-01-30,SKU-036,OL-068,7,0,0
2023-02-06,SKU-036,OL-300,14,0,0
2023-02-06,SKU-036,OL-126,7,0,0
2023-02-06,SKU-036,OL-214,8,0,0
2023-02-06,SKU-036,OL-051,8,0,0
2023-02-06,SKU-036,OL-010,11,0,0
2023-02-06,SKU-036,OL-135,14,0,0
2023-02-06,SKU-036,OL-078,7,0,0
2023-02-06,SKU-036,OL-290,8,0,0
2023-02-06,SKU-036,OL-002,5,0,0
2023-02-06,SKU-036,OL-019,15,0,0
2023-02-06,SKU-036,OL-301,9,0,0
2023-02-06,SKU-036,OL-130,0,0,0
2023-02-06,SKU-036,OL-146,10,0,0
2023-02-06,SKU-036,OL-116,14,0,0
2023-02-06,SKU-036,OL-205,13,0,0
2023-02-13,SKU-036,OL-039,8,0,0
2023-02-13,SKU-036,OL-265,7,0,0
2023-02-13,SKU-036,OL-133,10,0,0
2023-02-13,SKU-036,OL-198,6,0,0
2023-02-13,SKU-036,OL-178,17,0,0
2023-02-13,SKU-036,OL-211,8,0,0
2023-02-13,SKU-036,OL-304,10,0,0
2023-02-13,SKU-036,OL-097,10,0,0
2023-02-13,SKU-036,OL-260,12,0,0
2023-02-13,SKU-036,OL-266,12,0,0
2023-02-13,SKU-036,OL-084,5,0,0
2023-02-13,SKU-036,OL-301,11,0,0
2023-02-13,SKU-036,OL-197,12,0,0
2023-02-13,SKU-036,OL-024,9,0,0
2023-02-13,SKU-036,OL-087,7,0,0
2023-02-20,SKU-036,OL-014,9,0,0
2023-02-20,SKU-036,OL-132,10,0,0
2023-02-20,SKU-036,OL-141,0,0,0
2023-02-20,SKU-036,OL-168,10,0,0
2023-02-20,SKU-036,OL-095,7,0,0
